data,mean,temp_arg,temp_arg_max,temp_arg_min
2020-10-10,13251.833333333334,15.4,20.53333333,10.26666667
2020-10-11,12355.750000000002,16.1,21.46666667,10.733333330000002
2020-10-12,12802.833333333334,15.4,20.53333333,10.266666669999998
2020-10-13,14895.624999999998,15.6,20.8,10.4
2020-10-14,13888.499999999998,19.2,25.6,12.8
2020-10-15,13855.583333333336,16.0,21.33333333,10.66666667
2020-10-16,14241.041666666666,18.9,25.199999999999996,12.599999999999998
2020-10-17,14844.20833333333,21.7,28.93333333,14.466666670000002
2020-10-18,14949.083333333332,26.5,35.33333333,17.66666667
2020-10-19,16629.708333333336,22.1,29.46666667,14.733333330000002
2020-10-20,15520.208333333332,12.6,16.8,8.4
2020-10-21,15548.04166666667,13.0,17.33333333,8.666666667
2020-10-22,15594.708333333334,14.7,19.6,9.8
2020-10-23,16143.375,18.3,24.4,12.2
2020-10-24,15332.958333333334,19.9,26.53333333,13.266666669999998
2020-10-25,14060.333333333332,19.9,26.53333333,13.266666669999998
2020-10-26,15389.041666666666,17.6,23.46666667,11.733333330000002
2020-10-27,15424.333333333334,15.8,21.06666667,10.533333329999998
2020-10-28,15777.250000000004,12.9,17.2,8.6
2020-10-29,15722.75,12.5,16.66666667,8.333333333
2020-10-30,15388.833333333334,12.7,16.93333333,8.466666667
2020-10-31,14340.583333333332,14.900000000000002,19.866666669999997,9.933333333
2020-11-01,13249.583333333332,17.8,23.73333333,11.866666670000003
2020-11-02,15381.083333333334,18.3,24.4,12.2
2020-11-03,16451.875,18.2,24.26666667,12.133333329999997
2020-11-04,16465.333333333336,19.6,26.13333333,13.066666670000002
2020-11-05,16279.41666666667,19.8,26.4,13.2
2020-11-06,16199.04166666667,20.8,27.73333333,13.866666670000003
2020-11-07,14970.916666666664,21.4,28.53333333,14.266666669999998
2020-11-08,14024.541666666668,20.4,27.2,13.6
2020-11-09,16393.25,19.4,25.86666667,12.93333333
2020-11-10,16666.708333333332,19.4,25.86666667,12.93333333
2020-11-11,16961.91666666667,21.0,28.0,14.0
2020-11-12,17478.250000000004,20.9,27.86666667,13.93333333
2020-11-13,17616.708333333336,18.4,24.53333333,12.266666669999998
2020-11-14,16444.875,21.3,28.4,14.2
2020-11-15,13726.416666666668,19.2,25.6,12.8
2020-11-16,16054.124999999998,17.4,23.199999999999996,11.599999999999998
2020-11-17,16706.333333333336,22.8,30.4,15.2
2020-11-18,17537.416666666668,18.0,24.0,12.0
2020-11-19,17065.833333333332,18.1,24.13333333,12.06666667
2020-11-20,17542.125,19.2,25.6,12.8
2020-11-21,15586.291666666668,22.7,30.26666667,15.13333333
2020-11-22,14748.416666666662,24.0,32.0,16.0
2020-11-23,16489.333333333332,25.7,34.26666667,17.13333333
2020-11-24,18849.416666666664,25.0,33.33333333,16.66666667
2020-11-25,17995.5,22.2,29.6,14.8
2020-11-26,17501.333333333332,19.9,26.53333333,13.266666669999998
2020-11-27,18033.666666666668,22.2,29.6,14.8
2020-11-28,17380.333333333332,22.8,30.4,15.2
2020-11-29,16332.541666666668,23.6,31.46666667,15.733333330000002
2020-11-30,16269.208333333334,17.2,22.93333333,11.46666667
2020-12-01,17006.375,20.9,27.86666667,13.93333333
2020-12-02,17558.958333333332,21.3,28.4,14.2
2020-12-03,17856.75,21.1,28.13333333,14.06666667
2020-12-04,17338.875,17.4,23.2,11.6
2020-12-05,15629.458333333334,15.7,20.93333333,10.46666667
2020-12-06,14396.875000000002,17.8,23.73333333,11.86666667
2020-12-07,15424.0,21.2,28.26666667,14.13333333
2020-12-08,17326.75,23.3,31.06666667,15.53333333
2020-12-09,19017.95833333333,26.7,35.6,17.8
2020-12-10,20093.375,29.7,39.6,19.8
2020-12-11,19336.083333333332,23.6,31.46666667,15.733333330000002
2020-12-12,18152.29166666667,22.2,29.6,14.8
2020-12-13,15330.041666666664,19.9,26.53333333,13.266666669999998
2020-12-14,17510.291666666668,21.6,28.8,14.4
2020-12-15,17479.291666666668,19.9,26.53333333,13.266666669999998
2020-12-16,18008.125,21.5,28.66666667,14.33333333
2020-12-17,19239.875000000004,24.9,33.2,16.6
2020-12-18,19610.083333333336,27.1,36.13333333,18.06666667
2020-12-19,17263.374999999993,21.4,28.53333333,14.26666667
2020-12-20,14408.666666666666,17.3,23.06666667,11.53333333
2020-12-21,17382.04166666666,19.4,25.86666667,12.93333333
2020-12-22,17888.75,25.4,33.86666667,16.93333333
2020-12-23,18483.208333333332,27.4,36.53333333,18.26666667
2020-12-24,18017.750000000004,27.1,36.13333333,18.06666667
2020-12-25,15794.75,26.2,34.93333333,17.46666667
2020-12-26,16394.125,26.2,34.93333333,17.46666667
2020-12-27,16571.750000000004,26.0,34.66666667,17.33333333
2020-12-28,18345.166666666664,27.5,36.66666667,18.33333333
2020-12-29,20554.0,27.7,36.93333333,18.46666667
2020-12-30,17712.54166666667,22.2,29.6,14.8
2020-12-31,15818.125000000004,21.1,28.13333333,14.06666667
2021-01-01,11202.791666666668,26.1,34.8,17.4
2021-01-02,15864.083333333334,28.2,37.6,18.8
2021-01-03,16179.75,27.6,36.8,18.4
2021-01-04,18219.874999999996,26.0,34.66666667,17.33333333
2021-01-05,18229.916666666668,23.6,31.46666667,15.73333333
2021-01-06,17802.04166666667,21.1,28.13333333,14.06666667
2021-01-07,18000.874999999996,24.3,32.4,16.2
2021-01-08,18099.708333333336,23.9,31.86666667,15.93333333
2021-01-09,16411.583333333336,23.4,31.2,15.6
2021-01-10,15940.041666666666,27.6,36.8,18.4
2021-01-11,18308.291666666668,19.5,26.0,13.0
2021-01-12,17548.458333333336,20.0,26.66666667,13.33333333
2021-01-13,17263.16666666667,22.1,29.46666667,14.73333333
2021-01-14,18310.458333333332,23.9,31.86666667,15.93333333
2021-01-15,18156.875,22.7,30.26666667,15.13333333
2021-01-16,15172.875000000002,21.4,28.53333333,14.26666667
2021-01-17,13053.624999999996,19.8,26.4,13.2
2021-01-18,16603.708333333332,22.8,30.4,15.2
2021-01-19,18616.666666666664,26.8,35.73333333,17.866666670000004
2021-01-20,19704.958333333332,27.6,36.8,18.4
2021-01-21,20435.583333333336,27.1,36.13333333,18.06666667
2021-01-22,20424.5,27.3,36.4,18.2
2021-01-23,19052.95833333333,29.1,38.8,19.4
2021-01-24,18250.374999999996,29.8,39.73333333,19.866666670000004
2021-01-25,22066.958333333332,30.4,40.53333333,20.26666667
2021-01-26,21926.29166666667,28.2,37.6,18.8
2021-01-27,19599.291666666664,25.9,34.53333333,17.26666667
2021-01-28,18923.125000000004,23.8,31.73333333,15.86666667
2021-01-29,17109.666666666664,23.1,30.8,15.4
2021-01-30,15662.83333333333,18.6,24.8,12.4
2021-01-31,12902.749999999998,17.4,23.2,11.6
2021-02-01,14821.041666666664,19.0,25.33333333,12.66666667
2021-02-02,15532.83333333333,20.3,27.06666667,13.53333333
2021-02-03,15766.166666666668,19.9,26.53333333,13.26666667
2021-02-04,16757.583333333336,20.8,27.73333333,13.86666667
2021-02-05,17141.333333333336,21.1,28.133333329999996,14.06666667
2021-02-06,15690.375000000004,23.4,31.2,15.6
2021-02-07,15913.041666666664,26.0,34.66666667,17.33333333
